,city,state,zip,longitude,latitude,dma region,state abr,criteria id,"""blockFips""","""incomeBelowPoverty""",medianIncome,incomeLessThan25,"incomeBetween25to50""",incomeBetween50to100,incomeBetween100to200,incomeGreater200,educationHighSchoolGraduate,educationBachelorOrGreater
149,Huntsville,Alabama,35805,-86.61691,34.711291,Huntsville-Decatur (Florence),AL,1013042.0,010890023003012,0.127,33794.0,0.2241,0.4621,0.3103,0.0379,0.0,0.7741,0.1025
150,Huntsville,Alabama,35806,-86.68317,34.748066,Huntsville-Decatur (Florence),AL,1013042.0,010890106223067,0.127,60398.0,0.2222,0.2376,0.3275,0.1924,0.0568,0.9677,0.6076
151,Huntsville,Alabama,35808,-86.6647,34.623075,Huntsville-Decatur (Florence),AL,1013042.0,010890111001939,0.127,55483.0,0.0727,0.4606,0.4909,0.0,0.0485,0.9704,0.2851
152,Huntsville,Alabama,35810,-86.61339,34.77624,Huntsville-Decatur (Florence),AL,1013042.0,010890003022010,0.127,37628.0,0.2843,0.5431,0.149,0.1373,0.0,0.7273,0.1983
153,Huntsville,Alabama,35811,-86.53163,34.78108,Huntsville-Decatur (Florence),AL,1013042.0,010890002011025,0.127,14816.0,0.7318,0.2187,0.1749,0.0,0.0,0.6706,0.1706
154,Huntsville,Alabama,35816,-86.62464,34.73969,Huntsville-Decatur (Florence),AL,1013042.0,010890013021044,0.127,34682.0,0.4261,0.2967,0.2924,0.0293,0.0261,0.8322,0.2604
155,Huntsville,Alabama,35824,-86.73987,34.654126,Huntsville-Decatur (Florence),AL,1013042.0,010890112003079,0.127,60848.0,0.1188,0.3168,0.3877,0.1878,0.0451,0.9736,0.4693
156,Gadsden,Alabama,35901,-85.99282,34.016747,Birmingham,AL,1013015.0,010550002002056,0.19,20495.0,0.5725,0.3625,0.1073,0.0468,0.0196,0.6761,0.0759
157,Gadsden,Alabama,35903,-85.92496,33.996698,Birmingham,AL,1013015.0,010550106011015,0.19,53299.0,0.1429,0.3885,0.3421,0.1541,0.0188,0.8522,0.1259
158,Gadsden,Alabama,35904,-86.0353,34.032097,Birmingham,AL,1013015.0,010550005001003,0.19,24866.0,0.375,0.3977,0.2462,0.0379,0.0303,0.6218,0.0673
159,Gadsden,Alabama,35905,-85.93993,33.942031,Birmingham,AL,1013015.0,010550105023023,0.19,55754.0,0.1267,0.3311,0.3233,0.2178,0.0144,0.8636,0.2158
160,Rainbow City,Alabama,35906,-86.06154,33.943964,Birmingham,AL,1013108.0,010550104021123,0.19,59933.0,0.2408,0.2547,0.398,0.1284,0.0249,0.8736,0.2861
161,Gadsden,Alabama,35907,-86.02665,33.906415,Birmingham,AL,1013015.0,010550105013054,0.19,62043.0,0.2076,0.2328,0.3922,0.2099,0.0298,0.8741,0.2479
162,Albertville,Alabama,35950,-86.22835,34.261878,Huntsville-Decatur (Florence),AL,1012932.0,010950309044008,0.194,33229.0,0.4764,0.2906,0.2958,0.0,0.0,0.463,0.0018
163,Albertville,Alabama,35951,-86.19282,34.313014,Huntsville-Decatur (Florence),AL,1012932.0,010950308012017,0.194,57165.0,0.2705,0.2643,0.3975,0.1393,0.0,0.737,0.2073
164,Ashville,Alabama,35953,-86.24231,33.825516,Birmingham,AL,1012943.0,011150404012079,0.13,33321.0,0.3543,0.4109,0.1677,0.0922,0.0,0.6884,0.0939
165,Attalla,Alabama,35954,-86.08904,34.043263,Birmingham,AL,1012946.0,010550103001041,0.19,27311.0,0.3863,0.5342,0.2329,0.0,0.0,0.6621,0.0422
166,Boaz,Alabama,35956,-86.13237,34.155318,Huntsville-Decatur (Florence),AL,1012956.0,010550110012047,0.19,47752.0,0.2908,0.3546,0.358,0.0941,0.0101,0.7425,0.1059
167,Boaz,Alabama,35957,-86.1728,34.203621,Huntsville-Decatur (Florence),AL,1012956.0,010950311003008,0.194,25838.0,0.4551,0.171,0.1536,0.2203,0.0,0.785,0.1783
168,Centre,Alabama,35960,-85.60472,34.141067,Birmingham,AL,1012968.0,010199560001092,0.212,74280.0,0.0825,0.323,0.3144,0.2646,0.0979,0.7202,0.1742
169,Crossville,Alabama,35962,-86.036,34.297717,Huntsville-Decatur (Florence),AL,1012984.0,010499607001038,0.208,36136.0,0.3614,0.4988,0.177,0.0421,0.0037,0.561,0.1088
170,Fort Payne,Alabama,35967,-85.71078,34.429472,Huntsville-Decatur (Florence),AL,1013011.0,010499610002007,0.208,45680.0,0.2321,0.3907,0.3372,0.0601,0.0,0.7063,0.1218
171,Fort Payne,Alabama,35968,-85.76744,34.460537,Huntsville-Decatur (Florence),AL,1013011.0,010499611003020,0.208,24733.0,0.554,0.3287,0.292,0.0138,0.0,0.5605,0.1469
172,Guntersville,Alabama,35976,-86.30475,34.350835,Huntsville-Decatur (Florence),AL,1013028.0,010950307023027,0.194,32127.0,0.2849,0.4477,0.1948,0.1076,0.0,0.8327,0.28
173,Henagar,Alabama,35978,-85.73274,34.637589,Huntsville-Decatur (Florence),AL,9052119.0,010499602003041,0.208,35222.0,0.3383,0.4839,0.2163,0.0514,0.0,0.6504,0.0611
174,Ider,Alabama,35981,-85.65353,34.717362,Huntsville-Decatur (Florence),AL,1013044.0,010499601002005,0.208,36253.0,0.4386,0.3446,0.2072,0.1108,0.0,0.6516,0.0919
175,Leesburg,Alabama,35983,-85.76816,34.189256,Birmingham,AL,1013056.0,010199558003131,0.212,43626.0,0.3,0.3268,0.2839,0.15,0.0071,0.6484,0.0908
176,Rainsville,Alabama,35986,-85.83763,34.500878,Huntsville-Decatur (Florence),AL,1013109.0,010499604003031,0.208,43989.0,0.1823,0.4672,0.2707,0.1111,0.0,0.7287,0.0819
177,Walnut Grove,Alabama,35990,-86.30438,34.066644,Birmingham,AL,1013148.0,010550111003074,0.19,23393.0,0.5017,0.3729,0.1438,0.0368,0.0,0.6412,0.0726
178,Autaugaville,Alabama,36003,-86.68801,32.439967,Montgomery (Selma),AL,1012949.0,010010211001105,0.119,39715.0,0.3787,0.3261,0.3086,0.0404,0.0,0.6247,0.0575
179,Clayton,Alabama,36016,-85.43298,31.843675,Columbus,AL,1012975.0,010059502003054,0.253,28993.0,0.3933,0.3034,0.3124,0.036,0.0,0.6521,0.1208
180,Clio,Alabama,36017,-85.55787,31.692576,Columbus,AL,1012976.0,010059504001047,0.253,45097.0,0.2456,0.4734,0.3698,0.0059,0.0,0.637,0.0648
181,Deatsville,Alabama,36022,-86.39497,32.612619,Montgomery (Selma),AL,1012989.0,010510301004034,0.125,33787.0,0.1281,0.5583,0.3212,0.086,0.0,0.6663,0.0702
182,Eclectic,Alabama,36024,-86.016,32.697561,Montgomery (Selma),AL,1012995.0,010510303001053,0.125,48158.0,0.2961,0.3316,0.3138,0.1489,0.016,0.8585,0.1805
183,Eufaula,Alabama,36027,-85.17362,31.876168,Columbus,AL,1013000.0,010059506002069,0.253,32801.0,0.3385,0.559,0.2456,0.0155,0.0,0.7561,0.1225
184,Fort Deposit,Alabama,36032,-86.57087,31.984289,Montgomery (Selma),AL,1013010.0,010857812004006,0.307,35563.0,0.3711,0.3144,0.268,0.0876,0.0103,0.6451,0.1636
185,Glenwood,Alabama,36034,-86.13578,31.637696,Montgomery (Selma),AL,1013018.0,011091892002034,0.3,35467.0,0.3373,0.3493,0.2368,0.1196,0.0311,0.5547,0.0459
186,Greenville,Alabama,36037,-86.60591,31.8007,Montgomery (Selma),AL,1013024.0,010139532003042,0.281,41054.0,0.3211,0.3349,0.3364,0.0,0.0275,0.7354,0.1245
187,Hayneville,Alabama,36040,-86.66877,32.182677,Montgomery (Selma),AL,1013035.0,010857811001029,0.307,15239.0,0.6735,0.2276,0.1362,0.0392,0.0,0.5848,0.0676
188,Hope Hull,Alabama,36043,-86.39798,32.22381,Montgomery (Selma),AL,1013041.0,011010059014041,0.213,41023.0,0.4425,0.2035,0.2507,0.0885,0.0914,0.7385,0.2368
189,Luverne,Alabama,36049,-86.26946,31.737407,Montgomery (Selma),AL,1013065.0,010419637001034,0.203,44631.0,0.2802,0.2846,0.3592,0.076,0.0,0.6803,0.1992
190,Mathews,Alabama,36052,-86.06661,32.171705,Montgomery (Selma),AL,1013068.0,011010056042060,0.213,105058.0,0.031,0.269,0.1931,0.4724,0.0345,0.8135,0.1974
191,Millbrook,Alabama,36054,-86.36692,32.492335,Montgomery (Selma),AL,9052440.0,010510310001060,0.125,41299.0,0.231,0.3205,0.2686,0.1452,0.0436,0.8325,0.1289
192,Pike Road,Alabama,36064,-86.09585,32.318234,Montgomery (Selma),AL,1013101.0,011010056082063,0.213,106977.0,0.0788,0.2033,0.0913,0.6141,0.0913,0.9656,0.6583
193,Prattville,Alabama,36066,-86.42746,32.459435,Montgomery (Selma),AL,1013105.0,010010205003000,0.119,72649.0,0.0757,0.2895,0.4475,0.2125,0.0173,0.8572,0.2676
194,Prattville,Alabama,36067,-86.52962,32.488113,Montgomery (Selma),AL,1013105.0,010010208021056,0.119,48749.0,0.2048,0.3105,0.3494,0.1288,0.0324,0.7415,0.1269
195,Ramer,Alabama,36069,-86.14911,32.07955,Montgomery (Selma),AL,1013110.0,011010057001067,0.213,51535.0,0.179,0.3182,0.4602,0.0426,0.0,0.6826,0.1669
196,Rutledge,Alabama,36071,-86.38617,31.708837,Montgomery (Selma),AL,1013116.0,010419636003039,0.203,42155.0,0.0807,0.6273,0.2112,0.0807,0.0,0.5669,0.1514
197,Tallassee,Alabama,36078,-85.9136,32.553036,Montgomery (Selma),AL,1013133.0,010510304004008,0.125,42024.0,0.3787,0.1826,0.267,0.1717,0.0381,0.7682,0.2606
198,Troy,Alabama,36079,-85.992,31.780847,Montgomery (Selma),AL,1013137.0,011091890002001,0.3,30176.0,0.4128,0.3738,0.1345,0.1614,0.0158,0.8548,0.2695
199,Troy,Alabama,36081,-85.92314,31.852825,Montgomery (Selma),AL,1013137.0,011091889001010,0.3,15642.0,0.719,0.1497,0.207,0.0277,0.0222,0.5889,0.1235
200,Tuskegee,Alabama,36083,-85.69542,32.427987,Montgomery (Selma),AL,1013141.0,010872317001034,0.312,25326.0,0.5318,0.3258,0.1348,0.0749,0.0861,0.8207,0.3998
201,Union Springs,Alabama,36089,-85.70998,32.145437,Montgomery (Selma),AL,1013143.0,010119522001069,0.311,21462.0,0.5681,0.2739,0.2017,0.0336,0.0,0.4942,0.0414
202,Wetumpka,Alabama,36092,-86.21902,32.592889,Montgomery (Selma),AL,1013152.0,010510306002053,0.125,32272.0,0.3145,0.4348,0.2116,0.0986,0.0,0.7105,0.0683
203,Wetumpka,Alabama,36093,-86.15644,32.505741,Montgomery (Selma),AL,1013152.0,010510307011000,0.125,76144.0,0.1466,0.2169,0.3302,0.298,0.0584,0.9157,0.3481
204,Montgomery,Alabama,36104,-86.31068,32.377509,Montgomery (Selma),AL,1013074.0,011010001001079,0.213,11946.0,0.8353,0.3059,0.0382,0.0059,0.0,0.5177,0.1061
205,Montgomery,Alabama,36105,-86.30504,32.30234,Montgomery (Selma),AL,1013074.0,011010059011030,0.213,49140.0,0.2956,0.4222,0.26,0.18,0.0,0.7029,0.177
206,Montgomery,Alabama,36106,-86.27161,32.354888,Montgomery (Selma),AL,1013074.0,011010015001015,0.213,61059.0,0.2052,0.2817,0.3537,0.1354,0.048,0.749,0.3256
207,Montgomery,Alabama,36107,-86.27905,32.378138,Montgomery (Selma),AL,1013074.0,011010005001032,0.213,31552.0,0.4002,0.4079,0.1513,0.0779,0.0,0.9089,0.0939
208,Montgomery,Alabama,36108,-86.36037,32.353188,Montgomery (Selma),AL,1013074.0,011010030002013,0.213,31529.0,0.372,0.5,0.2927,0.0,0.0,0.5533,0.0653
209,Montgomery,Alabama,36109,-86.24511,32.386088,Montgomery (Selma),AL,1013074.0,011010026002005,0.213,41386.0,0.2759,0.4283,0.128,0.1898,0.0,0.7945,0.2513
210,Montgomery,Alabama,36110,-86.27007,32.426372,Montgomery (Selma),AL,1013074.0,011010051022020,0.213,34443.0,0.2945,0.6592,0.142,0.0149,0.0,0.6957,0.1522
211,Montgomery,Alabama,36111,-86.27316,32.338989,Montgomery (Selma),AL,1013074.0,011010020003022,0.213,135952.0,0.0888,0.2301,0.0501,0.2597,0.3713,1.0,0.7738
212,Montgomery,Alabama,36113,-86.34434,32.359588,Montgomery (Selma),AL,1013074.0,011010010002031,0.213,8379.0,0.8488,0.1085,0.0659,0.0,0.0,0.5217,0.0588
213,Montgomery,Alabama,36115,-86.24963,32.404754,Montgomery (Selma),AL,1013074.0,011010053011037,0.213,67127.0,0.0929,0.3934,0.4863,0.0984,0.0,0.8623,0.4453
214,Montgomery,Alabama,36116,-86.23672,32.31324,Montgomery (Selma),AL,1013074.0,011010056032002,0.213,24268.0,0.5,0.678,0.0576,0.0,0.0,0.9137,0.25
215,Montgomery,Alabama,36117,-86.16443,32.373714,Montgomery (Selma),AL,1013074.0,011010054071006,0.213,87124.0,0.0379,0.1374,0.4459,0.3788,0.0,0.9578,0.5924
216,Anniston,Alabama,36201,-85.85178,33.658803,Birmingham,AL,1012938.0,010150005001052,0.235,14354.0,0.5591,0.3919,0.0375,0.049,0.0,0.6051,0.0764
217,Oxford,Alabama,36203,-85.83571,33.591301,Birmingham,AL,1013092.0,010150011003017,0.235,37005.0,0.1522,0.5918,0.0,0.1836,0.1111,0.7026,0.1383
218,Anniston,Alabama,36205,-85.78527,33.711314,Birmingham,AL,1012938.0,010150007003199,0.235,36181.0,0.2861,0.3333,0.2333,0.1639,0.0,0.7446,0.0946
219,Anniston,Alabama,36206,-85.83166,33.719701,Birmingham,AL,1012938.0,010150017003007,0.235,45394.0,0.2508,0.386,0.342,0.0945,0.0375,0.8053,0.1174
220,Anniston,Alabama,36207,-85.75895,33.651673,Birmingham,AL,1012938.0,010150009001000,0.235,63072.0,0.0944,0.3,0.3194,0.2861,0.0,0.9472,0.3712
221,Alexandria,Alabama,36250,-85.88969,33.766057,Birmingham,AL,1012934.0,010150025013057,0.235,37757.0,0.4142,0.3126,0.3503,0.0648,0.0324,0.8004,0.14
222,Ashland,Alabama,36251,-85.84503,33.243964,Birmingham,AL,1012942.0,010279591002015,0.206,37959.0,0.3586,0.3738,0.186,0.148,0.0,0.6107,0.0389
223,Eastaboga,Alabama,36260,-85.99551,33.593189,Birmingham,AL,1012994.0,010150015002080,0.235,36418.0,0.33,0.4207,0.2217,0.0919,0.0,0.8322,0.1832
224,Heflin,Alabama,36264,-85.55457,33.613541,Atlanta,AL,1013038.0,010299597001071,0.178,48309.0,0.2896,0.2662,0.4388,0.0252,0.0108,0.6075,0.0814
225,Jacksonville,Alabama,36265,-85.77037,33.824496,Birmingham,AL,1013047.0,010150021012033,0.235,10679.0,0.7246,0.2433,0.061,0.0133,0.0,0.7589,0.2884
226,Lineville,Alabama,36266,-85.72073,33.328958,Birmingham,AL,1013060.0,010279589002126,0.206,40059.0,0.2538,0.4772,0.2495,0.1193,0.0,0.6902,0.0638
227,Munford,Alabama,36268,-85.94756,33.51179,Birmingham,AL,1013078.0,011210101022080,0.227,58893.0,0.2214,0.2399,0.385,0.171,0.0,0.7075,0.1095
228,Piedmont,Alabama,36272,-85.61491,33.948018,Birmingham,AL,1013100.0,010150023003019,0.235,21125.0,0.5344,0.2018,0.2639,0.0333,0.0,0.5752,0.0672
229,Roanoke,Alabama,36274,-85.36865,33.159848,Atlanta,AL,1013113.0,011110004002024,0.248,40397.0,0.2463,0.409,0.3405,0.0193,0.0,0.4113,0.0588
230,Wadley,Alabama,36276,-85.57418,33.142612,Atlanta,AL,1013147.0,011110006002073,0.248,33297.0,0.407,0.3154,0.3127,0.0755,0.0,0.6771,0.1836
231,Wedowee,Alabama,36278,-85.509,33.338853,Atlanta,AL,1013151.0,011110003003009,0.248,32592.0,0.3341,0.2903,0.2287,0.1315,0.0545,0.6404,0.1311
232,Dothan,Alabama,36301,-85.4045,31.180076,Dothan,AL,1012993.0,010690408003049,0.179,33072.0,0.4037,0.2486,0.2615,0.0991,0.0532,0.7502,0.1929
233,Dothan,Alabama,36303,-85.40605,31.249042,Dothan,AL,1012993.0,010690403011008,0.179,52084.0,0.1483,0.3735,0.3983,0.1235,0.0,0.9275,0.1842
234,Dothan,Alabama,36305,-85.47402,31.214832,Dothan,AL,1012993.0,010690402011028,0.179,69667.0,0.1184,0.2206,0.4044,0.2157,0.0595,0.8596,0.2984
235,Abbeville,Alabama,36310,-85.2094,31.599256,Dothan,AL,1012927.0,010670302001001,0.181,24717.0,0.4634,0.4341,0.178,0.0683,0.0,0.569,0.0718
236,Ashford,Alabama,36312,-85.2429,31.178688,Dothan,AL,1012941.0,010690419004024,0.179,35775.0,0.3884,0.3772,0.3281,0.0156,0.0,0.7136,0.1368
237,Columbia,Alabama,36319,-85.14456,31.312599,Dothan,AL,1012978.0,010670306002089,0.181,44065.0,0.3531,0.1941,0.3423,0.1105,0.0,0.66,0.1638
238,Cottonwood,Alabama,36320,-85.31561,31.051843,Dothan,AL,1012981.0,010690420003050,0.179,45890.0,0.3545,0.3598,0.3148,0.1217,0.0,0.649,0.1544
239,Daleville,Alabama,36322,-85.72111,31.284499,Dothan,AL,1012986.0,010450212001022,0.178,39745.0,0.2746,0.3635,0.2949,0.0967,0.0,0.8496,0.1446
240,Elba,Alabama,36323,-86.07271,31.428389,Dothan,AL,1012997.0,010310105005015,0.201,22542.0,0.5205,0.274,0.2123,0.0411,0.0,0.683,0.1936
241,Enterprise,Alabama,36330,-85.84117,31.32579,Dothan,AL,1012999.0,010310111001060,0.201,36827.0,0.3624,0.3349,0.1914,0.1639,0.0,0.8117,0.1979
242,Geneva,Alabama,36340,-85.87941,31.043454,Dothan,AL,1013017.0,010610503006006,0.203,23278.0,0.5455,0.468,0.1549,0.0,0.0,0.6004,0.0684
243,Headland,Alabama,36345,-85.3149,31.381263,Dothan,AL,1013037.0,010670305002014,0.181,25532.0,0.4514,0.4593,0.1969,0.021,0.0,0.6435,0.0769
244,Jack,Alabama,36346,-85.93102,31.567171,Dothan,AL,1013045.0,010310102002017,0.201,44559.0,0.3293,0.3204,0.3892,0.021,0.006,0.6497,0.1068
245,New Brockton,Alabama,36351,-85.9175,31.406536,Dothan,AL,1013080.0,010310103001131,0.201,46252.0,0.3085,0.2398,0.266,0.177,0.0193,0.7556,0.2055
246,Newton,Alabama,36352,-85.60789,31.262955,Dothan,AL,1013082.0,010690401002008,0.179,58292.0,0.3275,0.2251,0.3655,0.136,0.0,0.8355,0.139
247,Newville,Alabama,36353,-85.36241,31.453069,Dothan,AL,1013083.0,010670304001032,0.181,31950.0,0.2879,0.3794,0.2977,0.0623,0.0,0.6686,0.1109
248,Ozark,Alabama,36360,-85.62908,31.447119,Dothan,AL,1013093.0,010450207004008,0.178,24656.0,0.5543,0.3408,0.2097,0.0225,0.0,0.7303,0.0966
249,Fort Rucker,Alabama,36362,-85.70509,31.352676,Dothan,AL,1013012.0,010450200002020,0.178,50010.0,0.0344,0.5006,0.4217,0.0561,0.0,0.9667,0.2679
250,Webb,Alabama,36376,-85.27681,31.243717,Dothan,AL,1013150.0,010690416003066,0.179,36512.0,0.3154,0.4027,0.2785,0.0872,0.0,0.7458,0.0667
251,Evergreen,Alabama,36401,-86.96271,31.461019,Mobile,AL,,010359605001057,0.257,29094.0,0.2182,0.5414,0.2818,0.0,0.0,0.6931,0.0529
252,Andalusia,Alabama,36420,-86.48699,31.279043,Montgomery (Selma),AL,1012937.0,010399618002019,0.209,20371.0,0.5805,0.476,0.072,0.0311,0.0,0.6133,0.0706
253,Brewton,Alabama,36426,-87.10173,31.129008,Mobile,AL,,010539699002009,0.261,23970.0,0.5061,0.4623,0.2032,0.014,0.0123,0.6762,0.0915
254,Florala,Alabama,36442,-86.34347,31.042071,Montgomery (Selma),AL,9051952.0,010399630002033,0.209,35948.0,0.4154,0.5692,0.1038,0.0,0.0,0.6707,0.0721
255,Fulton,Alabama,36446,-87.72688,31.786539,Mobile,AL,,010259575002074,0.249,40721.0,0.2419,0.3687,0.4041,0.0295,0.0,0.6143,0.0518
256,Grove Hill,Alabama,36451,-87.77773,31.704736,Mobile,AL,,010259578006008,0.249,10137.0,0.6429,0.159,0.1843,0.023,0.0,0.5948,0.0686
257,Monroeville,Alabama,36460,-87.32416,31.509039,Mobile,AL,,010990759004019,0.284,41913.0,0.4102,0.344,0.2836,0.1285,0.0,0.7326,0.1379
258,Opp,Alabama,36467,-86.25484,31.280048,Montgomery (Selma),AL,1013090.0,010399627002014,0.209,22562.0,0.5291,0.5097,0.0388,0.0,0.0,0.5388,0.0862
259,Perdue Hill,Alabama,36470,-87.50401,31.514262,Mobile,AL,,010990759001012,0.284,36068.0,0.2169,0.4153,0.3677,0.0,0.0,0.5839,0.0491
260,Atmore,Alabama,36502,-87.49715,31.090528,Mobile,AL,,010539705001111,0.261,45814.0,0.3092,0.2845,0.4117,0.0212,0.0,0.6713,0.0226
261,Axis,Alabama,36505,-88.00103,30.930065,Mobile,AL,,010970057003210,0.205,34197.0,0.416,0.2896,0.1926,0.1264,0.0061,0.7668,0.1244
262,Bay Minette,Alabama,36507,-87.76592,30.875697,Mobile,AL,,010030105004044,0.133,46765.0,0.2702,0.3175,0.3203,0.1504,0.0,0.6462,0.2509
263,Chatom,Alabama,36518,-88.26781,31.463383,Mobile,AL,,011290440003003,0.196,20881.0,0.5191,0.2134,0.1497,0.1338,0.0,0.7822,0.0752
264,Coffeeville,Alabama,36524,-88.06933,31.790834,Mobile,AL,,010259577002069,0.249,14838.0,0.7651,0.1281,0.0854,0.0214,0.0,0.6364,0.0682
265,Creola,Alabama,36525,-88.02806,30.886317,Mobile,AL,,010970038001347,0.205,33016.0,0.4165,0.3659,0.2195,0.0525,0.0,0.637,0.0653
266,Daphne,Alabama,36526,-87.88312,30.620594,Mobile,AL,,010030107051143,0.133,49392.0,0.2689,0.3485,0.3553,0.1098,0.0332,0.9169,0.3157
267,Spanish Fort,Alabama,36527,-87.89723,30.684873,Mobile,AL,,010030107011110,0.133,78795.0,0.1074,0.2009,0.4074,0.3324,0.0213,0.9211,0.3998
268,Dauphin Island,Alabama,36528,-88.11819,30.250825,Mobile,AL,,010970072021052,0.205,61457.0,0.0971,0.2039,0.5534,0.0947,0.051,0.7623,0.1786
269,Elberta,Alabama,36530,-87.56159,30.377657,Mobile,AL,,010030116012021,0.133,31271.0,0.3422,0.5166,0.1843,0.0607,0.0,0.8014,0.1224
270,Fairhope,Alabama,36532,-87.88559,30.512458,Mobile,AL,,010030111013053,0.133,54992.0,0.2327,0.3187,0.2837,0.2065,0.0294,0.8773,0.2468
271,Foley,Alabama,36535,-87.69616,30.396876,Mobile,AL,,010030115021006,0.133,35975.0,0.3393,0.3886,0.2335,0.1033,0.0066,0.7221,0.1247
272,Fruitdale,Alabama,36539,-88.41557,31.375241,Mobile,AL,,011290443003007,0.196,20326.0,0.5726,0.0299,0.3162,0.1111,0.0,0.791,0.0661
273,Grand Bay,Alabama,36541,-88.32722,30.487783,Mobile,AL,,010970066001006,0.205,50106.0,0.2339,0.3162,0.4113,0.1028,0.0,0.6501,0.0888
274,Gulf Shores,Alabama,36542,-87.72784,30.262276,Mobile,AL,,010030114071030,0.133,68164.0,0.2249,0.2278,0.3062,0.1967,0.0695,0.9187,0.3499
275,Jackson,Alabama,36545,-87.88346,31.508231,Mobile,AL,,010259579024016,0.249,29688.0,0.4682,0.4139,0.1498,0.0318,0.0206,0.6328,0.0682
276,Lillian,Alabama,36549,-87.45664,30.393983,Mobile,AL,,010030116021025,0.133,42373.0,0.3208,0.3889,0.3264,0.025,0.0167,0.8564,0.2506
277,Loxley,Alabama,36551,-87.75299,30.6316,Mobile,AL,,010030109043021,0.133,41096.0,0.2885,0.4655,0.16,0.1103,0.0206,0.8058,0.1608
278,Millry,Alabama,36558,-88.34737,31.629578,Mobile,AL,,011290439002006,0.196,27261.0,0.4824,0.2008,0.207,0.1615,0.0,0.6353,0.0965
279,Montrose,Alabama,36559,-87.90216,30.564701,Mobile,AL,,010030108002102,0.133,82526.0,0.1803,0.1234,0.3077,0.2877,0.1458,0.93,0.4759
280,Orange Beach,Alabama,36561,-87.56198,30.291503,Mobile,AL,,010030114051120,0.133,79632.0,0.1494,0.1935,0.3582,0.1701,0.1386,0.9174,0.2642
281,Robertsdale,Alabama,36567,-87.63936,30.5822,Mobile,AL,,010030109041023,0.133,50235.0,0.1826,0.3022,0.4178,0.1004,0.0304,0.7736,0.1999
282,Saraland,Alabama,36571,-88.09386,30.831636,Mobile,AL,,010970061051000,0.205,45151.0,0.2241,0.4557,0.3116,0.08,0.0,0.8795,0.1552
283,Semmes,Alabama,36575,-88.26553,30.76635,Mobile,AL,,010970063011191,0.205,44405.0,0.3206,0.3643,0.2681,0.1187,0.0,0.7094,0.0609
284,Spanish Fort,Alabama,36577,-87.93971,30.668757,Mobile,AL,,010030107014041,0.133,61612.0,0.1447,0.3319,0.3745,0.2106,0.0,0.9293,0.4006
285,Summerdale,Alabama,36580,-87.71292,30.485351,Mobile,AL,,010030110001048,0.133,27975.0,0.4592,0.4329,0.1235,0.0564,0.0,0.7246,0.1328
286,Theodore,Alabama,36582,-88.16865,30.533744,Mobile,AL,,010970071021134,0.205,34846.0,0.397,0.3333,0.3217,0.0,0.0,0.6537,0.0515
287,Mobile,Alabama,36602,-88.04416,30.693389,Mobile,AL,,010970002001092,0.205,25957.0,0.503,0.345,0.1672,0.0304,0.0684,0.721,0.2121
288,Mobile,Alabama,36603,-88.05341,30.688457,Mobile,AL,,010970002001189,0.205,25957.0,0.503,0.345,0.1672,0.0304,0.0684,0.721,0.2121
289,Mobile,Alabama,36604,-88.06676,30.68164,Mobile,AL,,010970010022025,0.205,59211.0,0.2422,0.2224,0.2636,0.2965,0.0115,0.8004,0.3763
290,Mobile,Alabama,36605,-88.08222,30.641191,Mobile,AL,,010970074001124,0.205,26574.0,0.4889,0.6611,0.0,0.0389,0.0,0.6374,0.0229
291,Mobile,Alabama,36606,-88.10249,30.674057,Mobile,AL,,010970025013038,0.205,45682.0,0.2186,0.353,0.2527,0.2258,0.0,0.9352,0.4175
292,Mobile,Alabama,36607,-88.10474,30.699539,Mobile,AL,,010970026001007,0.205,9366.0,0.8513,0.159,0.0256,0.0,0.0,0.5675,0.0485
293,Mobile,Alabama,36608,-88.19701,30.69044,Mobile,AL,,010970036071009,0.205,32228.0,0.4631,0.291,0.2316,0.0492,0.0404,0.8877,0.3223
294,Mobile,Alabama,36609,-88.16255,30.662735,Mobile,AL,,010970032032037,0.205,29506.0,0.4322,0.2995,0.2503,0.0663,0.0,0.897,0.1912
295,Mobile,Alabama,36610,-88.08201,30.737405,Mobile,AL,,010970075001059,0.205,17908.0,0.598,0.3856,0.0719,0.0,0.0,0.5981,0.0596
296,Mobile,Alabama,36611,-88.08505,30.764938,Mobile,AL,,010970051001016,0.205,29825.0,0.3344,0.449,0.3153,0.0,0.0,0.64,0.0753
297,Mobile,Alabama,36612,-88.11116,30.753155,Mobile,AL,,010970049002009,0.205,30022.0,0.4387,0.25,0.3113,0.0,0.0,0.7549,0.0724
298,Eight Mile,Alabama,36613,-88.1577,30.795637,Mobile,AL,,010970061052054,0.205,49615.0,0.2747,0.3558,0.3022,0.1085,0.0,0.7117,0.1092
299,Mobile,Alabama,36617,-88.09609,30.717539,Mobile,AL,,010970007023009,0.205,26416.0,0.3623,0.476,0.2216,0.0,0.0329,0.7145,0.2487
