name,city,state,state_url,school_name,player_url
"Gene Guarilia","Duryea","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Holy Rosary","http://www.basketball-reference.com/players/g/guarige01.html"
"Al Guokas","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Saint Joseph's Preparatory School","http://www.basketball-reference.com/players/g/guokaal01.html"
"Matt Guokas","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Saint Joseph's Preparatory School","http://www.basketball-reference.com/players/g/guokama01.html"
"Richard Hamilton","Coatesville","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Coatesville Area","http://www.basketball-reference.com/players/h/hamilri01.html"
"Gerald Henderson","Richmond","Virginia","http://www.basketball-reference.com/friv/high_schools.cgi?state=VA","Huguenot","http://www.basketball-reference.com/players/h/hendege01.html"
"Wayne Hightower","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Overbrook","http://www.basketball-reference.com/players/h/hightwa01.html"
"Simmie Hill","Midland","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Lincoln","http://www.basketball-reference.com/players/h/hillsi01.html"
"Joe Holup","Swoyersville","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Swoyersville","http://www.basketball-reference.com/players/h/holupjo01.html"
"Greg Howard","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Fifth Avenue","http://www.basketball-reference.com/players/h/howargr01.html"
"Mo Howard","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Saint Joseph's Preparatory School","http://www.basketball-reference.com/players/h/howarmo01.html"
"Tom Ingelsby","Springfield","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Cardinal O'Hara","http://www.basketball-reference.com/players/i/ingelto01.html"
"Mike Iuzzolino","Altoona","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Altoona Area","http://www.basketball-reference.com/players/i/iuzzomi01.html"
"Marc Jackson","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Roman Catholic","http://www.basketball-reference.com/players/j/jacksma02.html"
"Sarunas Jasikevicius","Quarryville","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Solanco","http://www.basketball-reference.com/players/j/jasiksa01.html"
"Buddy Jeannette","New Kensington","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","New Kensington","http://www.basketball-reference.com/players/j/jeannbu01.html"
"Ollie Johnson","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Southern","http://www.basketball-reference.com/players/j/johnsol01.html"
"Stew Johnson","Clairton","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Clairton","http://www.basketball-reference.com/players/j/johnsst01.html"
"Dwayne Jones","Aston","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","American Christian School","http://www.basketball-reference.com/players/j/jonesdw02.html"
"Wali Jones","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Overbrook","http://www.basketball-reference.com/players/j/joneswa02.html"
"George Karl","Penn Hills","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Penn Hills","http://www.basketball-reference.com/players/k/karlge01.html"
"D.J. Kennedy","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Schenley","http://www.basketball-reference.com/players/k/kennedj01.html"
"Pickles Kennedy","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Lincoln","http://www.basketball-reference.com/players/k/kennepi01.html"
"Lari Ketner","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Roman Catholic","http://www.basketball-reference.com/players/k/ketnela01.html"
"Bo Kimble","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Dobbins Technical","http://www.basketball-reference.com/players/k/kimblbo01.html"
"Doug Kistler","Radnor","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Wayne","http://www.basketball-reference.com/players/k/kistldo01.html"
"Herm Klotz","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Southern","http://www.basketball-reference.com/players/k/klotzhe01.html"
"Billy Knight","Braddock","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Braddock","http://www.basketball-reference.com/players/k/knighbi01.html"
"Rob Kurz","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","William Penn Charter School","http://www.basketball-reference.com/players/k/kurzro01.html"
"Stu Lantz","Uniontown","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Uniontown","http://www.basketball-reference.com/players/l/lantzst01.html"
"Rich Laurel","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Overbrook","http://www.basketball-reference.com/players/l/laureri01.html"
"Jason Lawson","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Olney","http://www.basketball-reference.com/players/l/lawsoja01.html"
"Hal Lear","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Overbrook","http://www.basketball-reference.com/players/l/learha01.html"
"Jeff Lebo","Carlisle","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Carlisle","http://www.basketball-reference.com/players/l/leboje01.html"
"Freddie Lewis","McKeesport","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","McKeesport","http://www.basketball-reference.com/players/l/lewisfr02.html"
"Ralph Lewis","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Frankford","http://www.basketball-reference.com/players/l/lewisra01.html"
"Bobby Lloyd","Upper Darby","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Upper Darby","http://www.basketball-reference.com/players/l/lloydbo01.html"
"Lewis Lloyd","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Overbrook","http://www.basketball-reference.com/players/l/lloydle01.html"
"Kyle Lowry","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Cardinal Dougherty","http://www.basketball-reference.com/players/l/lowryky01.html"
"Maurice Lucas","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Schenley","http://www.basketball-reference.com/players/l/lucasma01.html"
"Al Lujack","Connellsville","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Connellsville","http://www.basketball-reference.com/players/l/lujacal01.html"
"Press Maravich","Logstown","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Logstown","http://www.basketball-reference.com/players/m/maravpr01.html"
"Jack Marin","Farrell","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Farrell","http://www.basketball-reference.com/players/m/marinja01.html"
"Donyell Marshall","Reading","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Reading","http://www.basketball-reference.com/players/m/marshdo01.html"
"Andre McCarter","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Overbrook","http://www.basketball-reference.com/players/m/mccaran01.html"
"Aaron McKie","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Simon Gratz","http://www.basketball-reference.com/players/m/mckieaa01.html"
"Tom McMillen","Mansfield","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Mansfield","http://www.basketball-reference.com/players/m/mcmilto01.html"
"Ed Melvin","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","South","http://www.basketball-reference.com/players/m/melvied01.html"
"Red Mihalik","Ford City","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Ford City","http://www.basketball-reference.com/players/m/mihalre01.html"
"Larry Miller","Catasauqua","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Catasauqua","http://www.basketball-reference.com/players/m/millela01.html"
"Walt Miller","Homestead","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Homestead","http://www.basketball-reference.com/players/m/millewa01.html"
"Bill Mlkvy","Palmerton","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Stephen F. Palmer","http://www.basketball-reference.com/players/m/mlkvybi01.html"
"Earl Monroe","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","John Bartram","http://www.basketball-reference.com/players/m/monroea01.html"
"Jackie Moore","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Overbrook","http://www.basketball-reference.com/players/m/mooreja01.html"
"Johnny Moore","Altoona","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Altoona Area","http://www.basketball-reference.com/players/m/moorejo01.html"
"Ronald Murray","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Strawberry Mansion","http://www.basketball-reference.com/players/m/murraro01.html"
"Barry Nelson","Fox Chapel","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Fox Chapel","http://www.basketball-reference.com/players/n/nelsoba01.html"
"Jameer Nelson","Chester","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Chester","http://www.basketball-reference.com/players/n/nelsoja01.html"
"Francis O'Hanlon","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Saint Thomas More","http://www.basketball-reference.com/players/o/ohanlfr01.html"
"Doug Overton","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Dobbins Technical","http://www.basketball-reference.com/players/o/overtdo01.html"
"Billy Owens","Carlisle","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Carlisle","http://www.basketball-reference.com/players/o/owensbi01.html"
"Andy Panko","Harrisburg","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Bishop McDevitt","http://www.basketball-reference.com/players/p/pankoan01.html"
"Barry Parkhill","State College","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","State College","http://www.basketball-reference.com/players/p/parkhba01.html"
"George Patterson","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Central Catholic","http://www.basketball-reference.com/players/p/pattege01.html"
"Geoff Petrie","Springfield","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Springfield","http://www.basketball-reference.com/players/p/petrige01.html"
"Dave Piontek","Bethel Park","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Bethel Park","http://www.basketball-reference.com/players/p/piontda01.html"
"Tom Piotrowski","Malvern","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Great Valley","http://www.basketball-reference.com/players/p/piotrto01.html"
"Dave Popson","Kingston","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Bishop O'Reilly","http://www.basketball-reference.com/players/p/popsoda01.html"
"Stephen Previs","Bethel Park","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Bethel Park","http://www.basketball-reference.com/players/p/previst01.html"
"Pooh Richardson","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Benjamin Franklin","http://www.basketball-reference.com/players/r/richapo01.html"
"John Richter","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Frankford","http://www.basketball-reference.com/players/r/richtjo01.html"
"Dick Ricketts","Pottstown","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Pottstown","http://www.basketball-reference.com/players/r/rickedi01.html"
"Wilbert Robinson","Uniontown","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Laurel Highlands","http://www.basketball-reference.com/players/r/robinwi01.html"
"Guy Rodgers","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Northeast","http://www.basketball-reference.com/players/r/rodgegu01.html"
"Malik Rose","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Overbrook","http://www.basketball-reference.com/players/r/rosema01.html"
"Ron Rowan","Beaver Falls","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Beaver Falls","http://www.basketball-reference.com/players/r/rowanro01.html"
"John Salmons","Plymouth Meeting","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Plymouth Whitemarsh","http://www.basketball-reference.com/players/s/salmojo01.html"
